compiler,program,opt,flag_id,sweep,is_warmup,wall_s,user_s,sys_s,max_rss_kb,exit_code,term_signal,output_ok,min_flt,maj_flt,vol_cs,invol_cs,instructions,cycles,branch_misses,cache_misses,energy_pkg_uj,energy_cores_uj,epoch_s,error
rustc,startup,-C opt-level=2,stack_protector_strong,1,0,0.000741,0.0,0.000723,2168,0,,1,97,0,1,0,249506,370058,3734,1370,12390,13183,1784495024,
rustc,startup,-C opt-level=2,stack_protector_all,1,0,0.000722,0.000704,0.0,2004,0,,1,92,0,1,0,250460,369296,3807,1339,10498,9400,1784495024,
rustc,startup,-C opt-level=3,baseline,1,0,0.000734,0.000716,0.0,2004,0,,1,93,0,1,0,248770,371953,3807,1268,12146,9827,1784495024,
rustc,startup,-C opt-level=3,stack_protector_none,1,0,0.000729,0.000711,0.0,2148,0,,1,96,0,1,0,249194,368577,3879,1230,0,10864,1784495024,
rustc,startup,-C opt-level=3,stack_protector,1,0,0.000728,0.0,0.00071,2100,0,,1,93,0,1,0,248932,366100,3790,1248,11109,11047,1784495024,
rustc,startup,-C opt-level=3,stack_protector_strong,1,0,0.000738,0.00072,0.0,2160,0,,1,96,0,1,0,249458,370205,3767,1280,11169,10376,1784495024,
rustc,startup,-C opt-level=3,stack_protector_all,1,0,0.000794,0.000715,0.0,2172,0,,1,96,0,1,0,250170,374781,3916,1352,11658,10925,1784495024,
rustc,startup,-C opt-level=s,baseline,1,0,0.000734,0.000716,0.0,2004,0,,1,95,0,1,0,248896,369225,3960,1277,11902,9948,1784495024,
rustc,startup,-C opt-level=s,stack_protector_none,1,0,0.000739,0.000721,0.0,2116,0,,1,97,0,1,0,249124,367903,3667,1194,11047,9399,1784495024,
rustc,startup,-C opt-level=s,stack_protector,1,0,0.000735,0.000717,0.0,2168,0,,1,96,0,1,0,248676,372937,3860,1283,11535,11169,1784495024,
rustc,startup,-C opt-level=s,stack_protector_strong,1,0,0.000734,0.000717,0.0,2144,0,,1,95,0,1,0,249210,370734,3736,1286,14526,13489,1784495024,
rustc,startup,-C opt-level=s,stack_protector_all,1,0,0.000722,0.000705,0.0,2052,0,,1,92,0,1,0,249932,366372,3806,1334,10621,9216,1784495024,
rustc,startup,-C opt-level=z,baseline,1,0,0.000727,0.000709,0.0,2156,0,,1,95,0,1,0,248879,367530,3826,1218,11292,10010,1784495024,
rustc,startup,-C opt-level=z,stack_protector_none,1,0,0.00073,0.000712,0.0,1992,0,,1,94,0,1,0,249620,369529,3757,1497,14893,14099,1784495024,
rustc,startup,-C opt-level=z,stack_protector,1,0,0.000737,0.00072,0.0,2164,0,,1,96,0,1,0,250210,374292,3895,1750,13306,12756,1784495024,
rustc,startup,-C opt-level=z,stack_protector_strong,1,0,0.000735,0.000717,0.0,2060,0,,1,95,0,1,0,250048,371657,3929,1656,10864,10071,1784495024,
rustc,startup,-C opt-level=z,stack_protector_all,1,0,0.000731,0.000713,0.0,2068,0,,1,95,0,1,0,249695,372154,3874,1345,11353,10132,1784495024,
rustc,suma,-C opt-level=0,baseline,2,0,5.255007,5.254573,0.0,5900,0,,1,564,0,1,37,19036274907,17803979245,4406,13661821,64772417,63224326,1784495029,
rustc,suma,-C opt-level=0,stack_protector_none,2,0,5.248531,5.248309,0.0,5896,0,,1,564,0,1,32,19036275103,17783268787,4305,13313806,64499102,62942039,1784495034,
rustc,suma,-C opt-level=0,stack_protector,2,0,5.423342,5.41895,0.003999,5808,0,,1,1073,0,1,32,21036282755,18372097107,4311,14311484,68901862,67282237,1784495040,
rustc,suma,-C opt-level=0,stack_protector_strong,2,0,5.404461,5.396215,0.007994,5764,0,,1,562,0,1,40,21036282386,18311584746,4426,12857865,66211439,64615558,1784495045,
rustc,suma,-C opt-level=0,stack_protector_all,2,0,6.046905,6.042447,0.003998,5788,0,,1,559,0,1,44,28642293715,20488686016,4513,13997799,76598681,74808585,1784495051,
rustc,suma,-C opt-level=1,baseline,2,0,0.166825,0.166787,0.0,5760,0,,1,560,0,1,1,1100796354,559244344,4354,164789,1690425,1638362,1784495052,
rustc,suma,-C opt-level=1,stack_protector_none,2,0,0.166698,0.166661,0.0,5840,0,,1,560,0,1,1,1100796106,558930544,4258,84011,1708675,1660274,1784495052,
rustc,suma,-C opt-level=1,stack_protector,2,0,0.167065,0.167023,0.0,5776,0,,1,560,0,1,1,1100794802,559957656,4298,327062,2501825,2450128,1784495052,
rustc,suma,-C opt-level=1,stack_protector_strong,2,0,0.166068,0.166029,0.0,5856,0,,1,562,0,1,1,1100794751,556743763,4078,62410,1693599,1645565,1784495052,
rustc,suma,-C opt-level=1,stack_protector_all,2,0,0.166714,0.166662,0.0,5884,0,,1,562,0,1,3,1100794997,558923186,4230,50828,1646419,1594601,1784495052,
rustc,suma,-C opt-level=2,baseline,2,0,0.050327,0.050291,0.0,5760,0,,1,560,0,1,1,650633171,164551047,4165,10611,613768,593321,1784495052,
rustc,suma,-C opt-level=2,stack_protector_none,2,0,0.050437,0.050399,0.0,5792,0,,1,563,0,1,1,650632732,164877615,4065,24516,632994,614134,1784495052,
rustc,suma,-C opt-level=2,stack_protector,2,0,0.050385,0.050342,0.0,5764,0,,1,561,0,1,2,650631267,164625818,4145,13361,624876,616148,1784495052,
rustc,suma,-C opt-level=2,stack_protector_strong,2,0,0.050373,0.050324,0.0,5860,0,,1,565,0,1,3,650631388,164605016,4225,13335,619017,610533,1784495052,
rustc,suma,-C opt-level=2,stack_protector_all,2,0,0.050377,0.050332,0.0,5892,0,,1,562,0,1,2,650631477,164704977,4061,18588,740416,721250,1784495052,
rustc,suma,-C opt-level=3,baseline,2,0,0.050605,0.050565,0.0,5844,0,,1,563,0,1,1,650633089,165392589,4228,78861,661803,645018,1784495053,
rustc,suma,-C opt-level=3,stack_protector_none,2,0,0.050321,0.050285,0.0,5896,0,,1,565,0,1,1,650633448,164550587,4259,12620,618773,598631,1784495053,
rustc,suma,-C opt-level=3,stack_protector,2,0,0.05036,0.050324,0.0,5816,0,,1,565,0,1,1,650631532,164648169,4078,19546,627806,619139,1784495053,
rustc,suma,-C opt-level=3,stack_protector_strong,2,0,0.05033,0.050302,0.0,5684,0,,1,560,0,1,0,650631792,164622817,4084,18176,616881,607604,1784495053,
rustc,suma,-C opt-level=3,stack_protector_all,2,0,0.050288,0.050262,0.0,5692,0,,1,563,0,1,0,650632076,164483024,4042,11473,640624,618834,1784495053,
rustc,suma,-C opt-level=s,baseline,2,0,0.121343,0.121308,0.0,5892,0,,1,561,0,1,0,1004253234,405099411,4120,257103,2108516,2067561,1784495053,
rustc,suma,-C opt-level=s,stack_protector_none,2,0,0.120822,0.120758,0.0,5884,0,,1,562,0,1,4,1004253579,403210545,4186,46040,1526485,1489864,1784495053,
rustc,suma,-C opt-level=s,stack_protector,2,0,0.093788,0.093738,0.0,5864,0,,1,562,0,1,3,1004254977,311666849,4131,66940,1022092,993528,1784495053,
rustc,suma,-C opt-level=s,stack_protector_strong,2,0,0.093661,0.093633,0.0,5760,0,,1,559,0,1,0,1004254470,311414383,4177,30654,1016843,987364,1784495053,
rustc,suma,-C opt-level=s,stack_protector_all,2,0,0.093582,0.089647,0.003897,5748,0,,1,561,0,1,1,1004254509,311130195,4223,20652,1012204,981809,1784495053,
rustc,suma,-C opt-level=z,baseline,2,0,0.120744,0.120691,0.0,5692,0,,1,558,0,1,3,1205253308,403165857,4105,42760,1568599,1532284,1784495053,
rustc,suma,-C opt-level=z,stack_protector_none,2,0,0.120761,0.120727,0.0,5852,0,,1,560,0,1,1,1205252843,403264235,4079,54942,1546688,1509884,1784495053,
rustc,suma,-C opt-level=z,stack_protector,2,0,0.087934,0.087891,0.0,5720,0,,1,563,0,1,2,1205256507,291883328,4171,81759,1071347,1035336,1784495054,
rustc,suma,-C opt-level=z,stack_protector_strong,2,0,0.08784,0.083813,0.003991,5884,0,,1,565,0,1,1,1205256731,291584734,3993,39317,1031796,1005734,1784495054,
rustc,suma,-C opt-level=z,stack_protector_all,2,0,0.179981,0.179947,0.0,5896,0,,1,563,0,1,1,1205254879,603895140,4080,242015,2582391,2538628,1784495054,
rustc,final,-C opt-level=0,baseline,2,0,3.004905,3.003235,0.0,2168,0,,1,96,0,1,24,12830251299,10177637428,30003884,15946,38071863,37128750,1784495057,
rustc,final,-C opt-level=0,stack_protector_none,2,0,2.980364,2.980251,0.0,2112,0,,1,93,0,1,20,12830251374,10100148464,30004009,10626,36680814,35778290,1784495060,
rustc,final,-C opt-level=0,stack_protector,2,0,2.918189,2.918006,0.0,2076,0,,1,98,0,1,23,13570254884,9888752942,30004093,16752,38156763,37264187,1784495063,
rustc,final,-C opt-level=0,stack_protector_strong,2,0,2.912681,2.912373,0.0,2156,0,,1,98,0,1,29,13570252232,9869538948,30004238,14071,37726099,36831387,1784495066,
rustc,final,-C opt-level=0,stack_protector_all,2,0,3.469893,3.469765,0.0,2056,0,,1,93,0,1,23,17810252720,11759583539,30004123,11669,44079355,43024487,1784495069,
rustc,final,-C opt-level=1,baseline,2,0,0.287071,0.287025,0.0,2072,0,,1,94,0,1,3,990249771,970524252,20003697,5017,3511466,3417471,1784495069,
rustc,final,-C opt-level=1,stack_protector_none,2,0,0.287065,0.283042,0.003986,2060,0,,1,94,0,1,2,990249919,970526212,20003867,5105,3440299,3354850,1784495070,
rustc,final,-C opt-level=1,stack_protector,2,0,0.286993,0.286968,0.0,1996,0,,1,94,0,1,0,990250495,970488046,20003892,4863,3119072,3022026,1784495070,
rustc,final,-C opt-level=1,stack_protector_strong,2,0,0.287369,0.28333,0.00399,2004,0,,1,93,0,1,3,990250343,971309205,20003920,8621,4804065,4715137,1784495070,
rustc,final,-C opt-level=1,stack_protector_all,2,0,0.287154,0.287106,0.0,2152,0,,1,95,0,1,3,990250934,970692811,20003866,5537,3682669,3598135,1784495071,
rustc,final,-C opt-level=2,baseline,2,0,0.207743,0.207708,0.0,2180,0,,1,97,0,1,1,900250385,701721617,10004073,4636,2314447,2250666,1784495071,
rustc,final,-C opt-level=2,stack_protector_none,2,0,0.207755,0.207704,0.0,2052,0,,1,94,0,1,4,900249712,701727183,10003797,4616,2317743,2253107,1784495071,
rustc,final,-C opt-level=2,stack_protector,2,0,0.207419,0.207377,0.0,2172,0,,1,96,0,1,3,900250479,700649658,10003866,4512,2302484,2232660,1784495071,
rustc,final,-C opt-level=2,stack_protector_strong,2,0,0.207524,0.207476,0.0,2172,0,,1,98,0,1,4,900250679,700840574,10003872,4805,2779900,2713616,1784495071,
rustc,final,-C opt-level=2,stack_protector_all,2,0,0.207451,0.207417,0.0,2172,0,,1,96,0,1,1,900251660,700677451,10003921,4960,2722039,2655572,1784495072,
rustc,final,-C opt-level=3,baseline,2,0,0.210241,0.210201,0.0,1996,0,,1,95,0,1,2,900249252,710156006,10003757,4838,2342401,2282464,1784495072,
rustc,final,-C opt-level=3,stack_protector_none,2,0,0.207738,0.207698,0.0,2168,0,,1,98,0,1,2,900249566,701706677,10003765,4474,2305169,2239680,1784495072,
rustc,final,-C opt-level=3,stack_protector,2,0,0.20736,0.203325,0.003986,1988,0,,1,92,0,1,4,900250402,700447530,10003893,4333,2296015,2238031,1784495072,
rustc,final,-C opt-level=3,stack_protector_strong,2,0,0.20741,0.20737,0.0,2064,0,,1,96,0,1,2,900250910,700499595,10004009,4894,2768425,2702385,1784495072,
rustc,final,-C opt-level=3,stack_protector_all,2,0,0.207459,0.207425,0.0,2056,0,,1,93,0,1,1,900250674,700686564,10003942,5527,2836479,2769158,1784495073,
rustc,final,-C opt-level=s,baseline,2,0,0.335487,0.335437,0.0,2052,0,,1,92,0,1,4,1910249389,1134725210,20082825,5259,3648184,3539664,1784495073,
rustc,final,-C opt-level=s,stack_protector_none,2,0,0.335023,0.334963,0.0,2008,0,,1,96,0,1,6,1910249505,1133031663,20088717,5126,3736075,3636282,1784495073,
rustc,final,-C opt-level=s,stack_protector,2,0,0.395467,0.39541,0.0,2004,0,,1,94,0,1,5,1910252961,1337867303,20030785,5442,4773181,4647999,1784495074,
rustc,final,-C opt-level=s,stack_protector_strong,2,0,0.534729,0.534683,0.0,2064,0,,1,99,0,1,4,1910253529,1810143083,39662064,5465,5602525,5439256,1784495074,
rustc,final,-C opt-level=s,stack_protector_all,2,0,0.395274,0.395234,0.0,1996,0,,1,92,0,1,2,1910250842,1337284573,20004130,5675,4952014,4828052,1784495075,
rustc,final,-C opt-level=z,baseline,2,0,0.387394,0.387335,0.0,2144,0,,1,93,0,1,6,2250252631,1310531802,20004064,5273,4382740,4256764,1784495075,
rustc,final,-C opt-level=z,stack_protector_none,2,0,0.387623,0.387562,0.0,1992,0,,1,95,0,1,4,2250252573,1310981175,20004385,7289,5992844,5865158,1784495075,
rustc,final,-C opt-level=z,stack_protector,2,0,0.487772,0.487739,0.0,2060,0,,1,96,0,1,1,2250253170,1650888584,20400062,5170,5906479,5757005,1784495076,
rustc,final,-C opt-level=z,stack_protector_strong,2,0,0.484406,0.480385,0.00397,2064,0,,1,96,0,1,6,2250252616,1639355573,20004273,5066,5596421,5453965,1784495076,
rustc,final,-C opt-level=z,stack_protector_all,2,0,0.395095,0.395057,0.0,1984,0,,1,92,0,1,2,2250251227,1336779783,20004251,5156,4863086,4745777,1784495077,
rustc,startup,-C opt-level=0,baseline,2,0,0.000755,0.000737,0.0,2172,0,,1,96,0,1,0,249089,394314,3791,2965,11291,9827,1784495077,
rustc,startup,-C opt-level=0,stack_protector_none,2,0,0.000737,0.000719,0.0,2172,0,,1,97,0,1,0,249346,371037,3918,1659,12512,11596,1784495077,
rustc,startup,-C opt-level=0,stack_protector,2,0,0.000736,0.000718,0.0,2140,0,,1,95,0,1,0,249782,369017,3789,1435,12329,10620,1784495077,
rustc,startup,-C opt-level=0,stack_protector_strong,2,0,0.000739,0.0,0.000721,2076,0,,1,96,0,1,0,252031,370294,3836,1366,11841,10437,1784495077,
rustc,startup,-C opt-level=0,stack_protector_all,2,0,0.00073,0.000712,0.0,2068,0,,1,95,0,1,0,250477,373174,3833,1344,11231,9766,1784495077,
rustc,startup,-C opt-level=1,baseline,2,0,0.000721,0.0,0.000703,1988,0,,1,92,0,1,0,248977,370141,3852,1242,11292,9522,1784495077,
rustc,startup,-C opt-level=1,stack_protector_none,2,0,0.000728,0.00071,0.0,2004,0,,1,94,0,1,0,249085,370442,3870,1271,10986,9704,1784495077,
rustc,startup,-C opt-level=1,stack_protector,2,0,0.000779,0.0,0.000738,2024,0,,1,92,0,1,1,249314,370063,3857,1597,13672,15564,1784495077,
rustc,startup,-C opt-level=1,stack_protector_strong,2,0,0.000729,0.00071,0.0,1992,0,,1,94,0,1,0,249173,367291,3663,1433,11170,9460,1784495077,
rustc,startup,-C opt-level=1,stack_protector_all,2,0,0.000729,0.000712,0.0,2116,0,,1,95,0,1,0,250392,371331,3805,1251,11047,9400,1784495077,
rustc,startup,-C opt-level=2,baseline,2,0,0.000725,0.000707,0.0,2060,0,,1,93,0,1,0,248967,365519,3790,1309,11536,10010,1784495077,
rustc,startup,-C opt-level=2,stack_protector_none,2,0,0.000728,0.00071,0.0,2068,0,,1,94,0,1,0,248687,366190,3710,1286,11475,10071,1784495077,
rustc,startup,-C opt-level=2,stack_protector,2,0,0.000734,0.000717,0.0,2152,0,,1,97,0,1,0,249634,370708,3899,1281,12268,9704,1784495077,
rustc,startup,-C opt-level=2,stack_protector_strong,2,0,0.00072,0.000702,0.0,2052,0,,1,92,0,1,0,248793,366939,3782,1246,11109,10010,1784495077,
rustc,startup,-C opt-level=2,stack_protector_all,2,0,0.000744,0.000727,0.0,2172,0,,1,97,0,1,0,249998,372256,3824,1451,0,9216,1784495077,
rustc,startup,-C opt-level=3,baseline,2,0,0.000732,0.000715,0.0,2148,0,,1,95,0,1,0,248950,368825,3838,1246,11474,9521,1784495077,
rustc,startup,-C opt-level=3,stack_protector_none,2,0,0.000738,0.000721,0.0,2172,0,,1,97,0,1,0,249172,368518,3746,1301,11047,10071,1784495077,
rustc,startup,-C opt-level=3,stack_protector,2,0,0.000735,0.000718,0.0,2148,0,,1,97,0,1,0,249056,371932,3829,1140,12268,9888,1784495077,
rustc,startup,-C opt-level=3,stack_protector_strong,2,0,0.000733,0.000715,0.0,2168,0,,1,96,0,1,0,249392,368495,3766,1256,11902,11047,1784495077,
rustc,startup,-C opt-level=3,stack_protector_all,2,0,0.000726,0.000708,0.0,2064,0,,1,92,0,1,0,250191,367924,3761,1268,12634,9522,1784495077,
rustc,startup,-C opt-level=s,baseline,2,0,0.0008,0.0,0.000752,2156,0,,1,96,0,1,1,249324,370157,3776,1237,11718,12146,1784495077,
rustc,startup,-C opt-level=s,stack_protector_none,2,0,0.000729,0.000711,0.0,2160,0,,1,95,0,1,0,248576,369885,3911,1232,11963,10437,1784495077,
rustc,startup,-C opt-level=s,stack_protector,2,0,0.00074,0.0,0.000722,2064,0,,1,94,0,1,0,248987,369488,3777,1230,14282,11596,1784495077,
rustc,startup,-C opt-level=s,stack_protector_strong,2,0,0.000738,0.000719,0.0,2164,0,,1,98,0,1,0,249201,368761,3702,1306,11048,10315,1784495077,
rustc,startup,-C opt-level=s,stack_protector_all,2,0,0.000953,0.000773,0.0,2156,0,,1,97,0,1,1,249891,372832,3863,1343,11474,12268,1784495077,
rustc,startup,-C opt-level=z,baseline,2,0,0.000732,0.000714,0.0,2068,0,,1,95,0,1,0,249023,368432,3773,1275,11474,9949,1784495077,
rustc,startup,-C opt-level=z,stack_protector_none,2,0,0.00073,0.0,0.000712,2004,0,,1,94,0,1,0,249139,369444,3835,1255,0,11352,1784495077,
rustc,startup,-C opt-level=z,stack_protector,2,0,0.000749,0.000731,0.0,2168,0,,1,98,0,1,0,250117,375919,3874,1337,12146,11414,1784495077,
rustc,startup,-C opt-level=z,stack_protector_strong,2,0,0.000841,0.0,0.000752,2160,0,,1,95,0,1,1,250097,375066,3927,1295,11170,10986,1784495077,
rustc,startup,-C opt-level=z,stack_protector_all,2,0,0.000743,0.000726,0.0,2164,0,,1,99,0,1,0,250286,375231,3892,1286,10803,9216,1784495077,
rustc,suma,-C opt-level=0,baseline,3,0,5.25789,5.257443,0.0,5868,0,,1,562,0,1,38,19036275724,17813965543,4078,12226716,64260883,62702537,1784495082,
rustc,suma,-C opt-level=0,stack_protector_none,3,0,5.239366,5.238074,0.0,5860,0,,1,563,0,1,47,19036275284,17748279327,4199,13187896,64117511,62574241,1784495087,
rustc,suma,-C opt-level=0,stack_protector,3,0,5.417534,5.417369,0.0,5916,0,,1,566,0,1,31,21036282189,18356309624,4262,13063252,66860547,65255021,1784495093,
rustc,suma,-C opt-level=0,stack_protector_strong,3,0,5.402407,5.398139,0.003998,5704,0,,1,560,0,1,40,21036282058,18304502178,4071,12729307,66701428,65085344,1784495098,
rustc,suma,-C opt-level=0,stack_protector_all,3,0,6.064408,6.064185,0.0,5760,0,,1,561,0,1,40,28642293573,20548982588,4500,14928698,77866988,76044911,1784495104,
rustc,suma,-C opt-level=1,baseline,3,0,0.166834,0.162807,0.00397,5700,0,,1,560,0,1,4,1100795923,559216245,4248,112476,1689205,1638668,1784495104,
rustc,suma,-C opt-level=1,stack_protector_none,3,0,0.166899,0.166861,0.0,5864,0,,1,563,0,1,1,1100796588,559506000,4178,258264,1734310,1684444,1784495105,
rustc,suma,-C opt-level=1,stack_protector,3,0,0.166128,0.1661,0.0,5772,0,,1,559,0,1,0,1100795329,557068705,4419,53305,1670162,1611751,1784495105,
rustc,suma,-C opt-level=1,stack_protector_strong,3,0,0.166435,0.162437,0.003961,5768,0,,1,561,0,1,1,1100794910,557980346,4211,164189,1871394,1835872,1784495105,
rustc,suma,-C opt-level=1,stack_protector_all,3,0,0.16694,0.162885,0.003972,5760,0,,1,563,0,1,6,1100795405,559389711,4261,154603,1879512,1830256,1784495105,
rustc,suma,-C opt-level=2,baseline,3,0,0.050609,0.050581,0.0,5752,0,,1,565,0,1,0,650633061,165321828,4064,35954,831052,810789,1784495105,
rustc,suma,-C opt-level=2,stack_protector_none,3,0,0.050636,0.050608,0.0,5880,0,,1,565,0,1,0,650633188,165440792,4000,40432,875852,858884,1784495105,
rustc,suma,-C opt-level=2,stack_protector,3,0,0.050372,0.050335,0.0,5744,0,,1,562,0,1,1,650632015,164652708,4173,14553,653196,633543,1784495105,
rustc,suma,-C opt-level=2,stack_protector_strong,3,0,0.051646,0.047627,0.003968,5868,0,,1,1075,0,1,3,650632522,166066199,4133,34438,653196,636656,1784495105,
rustc,suma,-C opt-level=2,stack_protector_all,3,0,0.051662,0.051623,0.0,5760,0,,1,1072,0,1,1,650632005,166220313,4206,46215,660399,642576,1784495105,
rustc,suma,-C opt-level=3,baseline,3,0,0.051574,0.05153,0.0,5940,0,,1,1077,0,1,2,650633136,165929747,4131,36656,651548,633849,1784495105,
rustc,suma,-C opt-level=3,stack_protector_none,3,0,0.050416,0.0465,0.003875,5776,0,,1,561,0,1,1,650633293,164803223,4050,29065,623961,619932,1784495105,
rustc,suma,-C opt-level=3,stack_protector,3,0,0.050589,0.050544,0.0,5884,0,,1,563,0,1,2,650631400,165244638,4114,59376,643797,639219,1784495106,
rustc,suma,-C opt-level=3,stack_protector_strong,3,0,0.050376,0.046466,0.003872,5708,0,,1,562,0,1,1,650631523,164711698,3982,24472,618162,608824,1784495106,
rustc,suma,-C opt-level=3,stack_protector_all,3,0,0.052837,0.048738,0.004061,5768,0,,1,559,0,1,1,650631937,173025958,4158,1096544,854978,845518,1784495106,
rustc,suma,-C opt-level=s,baseline,3,0,0.126182,0.125064,0.0,5880,0,,1,561,0,1,5,1004253546,417249134,3985,4431856,2686943,2641289,1784495106,
rustc,suma,-C opt-level=s,stack_protector_none,3,0,0.120788,0.120748,0.0,5888,0,,1,561,0,1,1,1004253439,403187682,4237,52412,1383785,1346554,1784495106,
rustc,suma,-C opt-level=s,stack_protector,3,0,0.093964,0.090011,0.003913,5756,0,,1,561,0,1,1,1004254297,312297795,4173,99620,1176755,1140561,1784495106,
rustc,suma,-C opt-level=s,stack_protector_strong,3,0,0.094081,0.09404,0.0,5776,0,,1,559,0,1,1,1004254607,312761003,4174,137367,1289364,1261349,1784495106,
rustc,suma,-C opt-level=s,stack_protector_all,3,0,0.093867,0.093828,0.0,5764,0,,1,563,0,1,1,1004254535,311984248,4112,79688,1250607,1223202,1784495106,
rustc,suma,-C opt-level=z,baseline,3,0,0.120965,0.120911,0.0,5868,0,,1,562,0,1,2,1205253089,403811418,4172,134743,1776668,1742610,1784495106,
rustc,suma,-C opt-level=z,stack_protector_none,3,0,0.120814,0.116743,0.004025,5712,0,,1,559,0,1,2,1205253064,403354402,4054,66897,1547664,1511348,1784495106,
rustc,suma,-C opt-level=z,stack_protector,3,0,0.088109,0.088063,0.0,5884,0,,1,565,0,1,3,1205256389,292501612,4209,147994,1094296,1059384,1784495107,
rustc,suma,-C opt-level=z,stack_protector_strong,3,0,0.089539,0.085608,0.003891,5968,0,,1,1077,0,1,1,1205257513,294383852,4148,451818,1022581,1003233,1784495107,
